StartDate,FacilityLongName,numvisits
2009-05-05,Richmond Hospital,111
2009-05-06,Richmond Hospital,106
2009-05-07,Richmond Hospital,100
2009-05-08,Richmond Hospital,117
2009-05-09,Richmond Hospital,139
2009-05-10,Richmond Hospital,116
2009-05-11,Richmond Hospital,112
2009-05-12,Richmond Hospital,125
2009-05-13,Richmond Hospital,117
2009-05-14,Richmond Hospital,140
2009-05-15,Richmond Hospital,110
2009-05-16,Richmond Hospital,122
2009-05-17,Richmond Hospital,141
2009-05-18,Richmond Hospital,146
2009-05-19,Richmond Hospital,140
2009-05-20,Richmond Hospital,151
2009-05-21,Richmond Hospital,115
2009-05-22,Richmond Hospital,122
2009-05-23,Richmond Hospital,117
2009-05-24,Richmond Hospital,138
2009-05-25,Richmond Hospital,125
2009-05-26,Richmond Hospital,102
2009-05-27,Richmond Hospital,115
2009-05-28,Richmond Hospital,134
2009-05-29,Richmond Hospital,147
2009-05-30,Richmond Hospital,141
2009-05-31,Richmond Hospital,139
2009-06-01,Richmond Hospital,131
2009-06-02,Richmond Hospital,133
2009-06-03,Richmond Hospital,135
2009-06-04,Richmond Hospital,146
2009-06-05,Richmond Hospital,131
2009-06-06,Richmond Hospital,124
2009-06-07,Richmond Hospital,152
2009-06-08,Richmond Hospital,152
2009-06-09,Richmond Hospital,147
2009-06-10,Richmond Hospital,120
2009-06-11,Richmond Hospital,133
2009-06-12,Richmond Hospital,127
2009-06-13,Richmond Hospital,134
2009-06-14,Richmond Hospital,146
2009-06-15,Richmond Hospital,136
2009-06-16,Richmond Hospital,133
2009-06-17,Richmond Hospital,126
2009-06-18,Richmond Hospital,119
2009-06-19,Richmond Hospital,130
2009-06-20,Richmond Hospital,128
2009-06-21,Richmond Hospital,137
2009-06-22,Richmond Hospital,135
2009-06-23,Richmond Hospital,123
2009-06-24,Richmond Hospital,113
2009-06-25,Richmond Hospital,126
2009-06-26,Richmond Hospital,126
2009-06-27,Richmond Hospital,150
2009-06-28,Richmond Hospital,137
2009-06-29,Richmond Hospital,152
2009-06-30,Richmond Hospital,129
2009-07-01,Richmond Hospital,132
2009-07-02,Richmond Hospital,138
2009-07-03,Richmond Hospital,117
2009-07-04,Richmond Hospital,113
2009-07-05,Richmond Hospital,158
2009-07-06,Richmond Hospital,148
2009-07-07,Richmond Hospital,119
2009-07-08,Richmond Hospital,122
2009-07-09,Richmond Hospital,110
2009-07-10,Richmond Hospital,120
2009-07-11,Richmond Hospital,121
2009-07-12,Richmond Hospital,132
2009-07-13,Richmond Hospital,150
2009-07-14,Richmond Hospital,142
2009-07-15,Richmond Hospital,123
2009-07-16,Richmond Hospital,150
2009-07-17,Richmond Hospital,128
2009-07-18,Richmond Hospital,138
2009-07-19,Richmond Hospital,119
2009-07-20,Richmond Hospital,136
2009-07-21,Richmond Hospital,116
2009-07-22,Richmond Hospital,144
2009-07-23,Richmond Hospital,136
2009-07-24,Richmond Hospital,127
2009-07-25,Richmond Hospital,124
2009-07-26,Richmond Hospital,123
2009-07-27,Richmond Hospital,136
2009-07-28,Richmond Hospital,118
2009-07-29,Richmond Hospital,155
2009-07-30,Richmond Hospital,132
2009-07-31,Richmond Hospital,146
2009-08-01,Richmond Hospital,140
2009-08-02,Richmond Hospital,143
2009-08-03,Richmond Hospital,151
2009-08-04,Richmond Hospital,160
2009-08-05,Richmond Hospital,126
2009-08-06,Richmond Hospital,124
2009-08-07,Richmond Hospital,117
2009-08-08,Richmond Hospital,126
2009-08-09,Richmond Hospital,140
2009-08-10,Richmond Hospital,121
2009-08-11,Richmond Hospital,139
2009-08-12,Richmond Hospital,133
2009-08-13,Richmond Hospital,121
2009-08-14,Richmond Hospital,128
2009-08-15,Richmond Hospital,142
2009-08-16,Richmond Hospital,143
2009-08-17,Richmond Hospital,138
2009-08-18,Richmond Hospital,130
2009-08-19,Richmond Hospital,113
2009-08-20,Richmond Hospital,106
2009-08-21,Richmond Hospital,117
2009-08-22,Richmond Hospital,99
2009-08-23,Richmond Hospital,151
2009-08-24,Richmond Hospital,138
2009-08-25,Richmond Hospital,112
2009-08-26,Richmond Hospital,124
2009-08-27,Richmond Hospital,124
2009-08-28,Richmond Hospital,107
2009-08-29,Richmond Hospital,126
2009-08-30,Richmond Hospital,150
2009-08-31,Richmond Hospital,124
2009-09-01,Richmond Hospital,109
2009-09-02,Richmond Hospital,102
2009-09-03,Richmond Hospital,114
2009-09-04,Richmond Hospital,108
2009-09-05,Richmond Hospital,117
2009-09-06,Richmond Hospital,125
2009-09-07,Richmond Hospital,106
2009-09-08,Richmond Hospital,124
2009-09-09,Richmond Hospital,106
2009-09-10,Richmond Hospital,112
2009-09-11,Richmond Hospital,128
2009-09-12,Richmond Hospital,151
2009-09-13,Richmond Hospital,145
2009-09-14,Richmond Hospital,122
2009-09-15,Richmond Hospital,114
2009-09-16,Richmond Hospital,118
2009-09-17,Richmond Hospital,124
2009-09-18,Richmond Hospital,144
2009-09-19,Richmond Hospital,131
2009-09-20,Richmond Hospital,135
2009-09-21,Richmond Hospital,105
2009-09-22,Richmond Hospital,137
2009-09-23,Richmond Hospital,129
2009-09-24,Richmond Hospital,130
2009-09-25,Richmond Hospital,146
2009-09-26,Richmond Hospital,136
2009-09-27,Richmond Hospital,137
2009-09-28,Richmond Hospital,123
2009-09-29,Richmond Hospital,115
2009-09-30,Richmond Hospital,116
2009-10-01,Richmond Hospital,110
2009-10-02,Richmond Hospital,111
2009-10-03,Richmond Hospital,141
2009-10-04,Richmond Hospital,148
2009-10-05,Richmond Hospital,114
2009-10-06,Richmond Hospital,111
2009-10-07,Richmond Hospital,123
2009-10-08,Richmond Hospital,115
2009-10-09,Richmond Hospital,124
2009-10-10,Richmond Hospital,136
2009-10-11,Richmond Hospital,147
2009-10-12,Richmond Hospital,130
2009-10-13,Richmond Hospital,131
2009-10-14,Richmond Hospital,131
2009-10-15,Richmond Hospital,139
2009-10-16,Richmond Hospital,126
2009-10-17,Richmond Hospital,132
2009-10-18,Richmond Hospital,162
2009-10-19,Richmond Hospital,156
2009-10-20,Richmond Hospital,138
2009-10-21,Richmond Hospital,133
2009-10-22,Richmond Hospital,117
2009-10-23,Richmond Hospital,129
2009-10-24,Richmond Hospital,142
2009-10-25,Richmond Hospital,140
2009-10-26,Richmond Hospital,127
2009-10-27,Richmond Hospital,139
2009-10-28,Richmond Hospital,127
2009-10-29,Richmond Hospital,140
2009-10-30,Richmond Hospital,141
2009-10-31,Richmond Hospital,151
2009-11-01,Richmond Hospital,159
2009-11-02,Richmond Hospital,131
2009-11-03,Richmond Hospital,125
2009-11-04,Richmond Hospital,158
2009-11-05,Richmond Hospital,139
2009-11-06,Richmond Hospital,139
2009-11-07,Richmond Hospital,138
2009-11-08,Richmond Hospital,137
2009-11-09,Richmond Hospital,124
2009-11-10,Richmond Hospital,102
2009-11-11,Richmond Hospital,111
2009-11-12,Richmond Hospital,130
2009-11-13,Richmond Hospital,113
2009-11-14,Richmond Hospital,124
2009-11-15,Richmond Hospital,123
2009-11-16,Richmond Hospital,120
2009-11-17,Richmond Hospital,119
2009-11-18,Richmond Hospital,104
2009-11-19,Richmond Hospital,104
2009-11-20,Richmond Hospital,113
2009-11-21,Richmond Hospital,122
2009-11-22,Richmond Hospital,110
2009-11-23,Richmond Hospital,120
2009-11-24,Richmond Hospital,96
2009-11-25,Richmond Hospital,110
2009-11-26,Richmond Hospital,107
2009-11-27,Richmond Hospital,129
2009-11-28,Richmond Hospital,98
2009-11-29,Richmond Hospital,133
2009-11-30,Richmond Hospital,104
2009-12-01,Richmond Hospital,109
2009-12-02,Richmond Hospital,105
2009-12-03,Richmond Hospital,97
2009-12-04,Richmond Hospital,114
2009-12-05,Richmond Hospital,109
2009-12-06,Richmond Hospital,105
2009-12-07,Richmond Hospital,111
2009-12-08,Richmond Hospital,79
2009-12-09,Richmond Hospital,90
2009-12-10,Richmond Hospital,79
2009-12-11,Richmond Hospital,105
2009-12-12,Richmond Hospital,111
2009-12-13,Richmond Hospital,110
2009-12-14,Richmond Hospital,107
2009-12-15,Richmond Hospital,113
2009-12-16,Richmond Hospital,108
2009-12-17,Richmond Hospital,115
2009-12-18,Richmond Hospital,111
2009-12-19,Richmond Hospital,110
2009-12-20,Richmond Hospital,120
2009-12-21,Richmond Hospital,110
2009-12-22,Richmond Hospital,102
2009-12-23,Richmond Hospital,122
2009-12-24,Richmond Hospital,97
2009-12-25,Richmond Hospital,124
2009-12-26,Richmond Hospital,128
2009-12-27,Richmond Hospital,130
2009-12-28,Richmond Hospital,118
2009-12-29,Richmond Hospital,123
2009-12-30,Richmond Hospital,122
2009-12-31,Richmond Hospital,117
2010-01-01,Richmond Hospital,129
2010-01-02,Richmond Hospital,137
2010-01-03,Richmond Hospital,135
2010-01-04,Richmond Hospital,124
2010-01-05,Richmond Hospital,121
2010-01-06,Richmond Hospital,118
2010-01-07,Richmond Hospital,120
2010-01-08,Richmond Hospital,120
2010-01-09,Richmond Hospital,102
2010-01-10,Richmond Hospital,140
2010-01-11,Richmond Hospital,115
2010-01-12,Richmond Hospital,102
2010-01-13,Richmond Hospital,111
2010-01-14,Richmond Hospital,115
2010-01-15,Richmond Hospital,114
2010-01-16,Richmond Hospital,110
2010-01-17,Richmond Hospital,114
2010-01-18,Richmond Hospital,115
2010-01-19,Richmond Hospital,92
2010-01-20,Richmond Hospital,108
2010-01-21,Richmond Hospital,107
2010-01-22,Richmond Hospital,101
2010-01-23,Richmond Hospital,102
2010-01-24,Richmond Hospital,103
2010-01-25,Richmond Hospital,119
2010-01-26,Richmond Hospital,110
2010-01-27,Richmond Hospital,104
2010-01-28,Richmond Hospital,108
2010-01-29,Richmond Hospital,98
2010-01-30,Richmond Hospital,118
2010-01-31,Richmond Hospital,134
2010-02-01,Richmond Hospital,126
2010-02-02,Richmond Hospital,111
2010-02-03,Richmond Hospital,121
2010-02-04,Richmond Hospital,104
2010-02-05,Richmond Hospital,117
2010-02-06,Richmond Hospital,115
2010-02-07,Richmond Hospital,117
2010-02-08,Richmond Hospital,121
2010-02-09,Richmond Hospital,118
2010-02-10,Richmond Hospital,111
2010-02-11,Richmond Hospital,97
2010-02-12,Richmond Hospital,95
2010-02-13,Richmond Hospital,115
2010-02-14,Richmond Hospital,103
2010-02-15,Richmond Hospital,117
2010-02-16,Richmond Hospital,113
2010-02-17,Richmond Hospital,120
2010-02-18,Richmond Hospital,104
2010-02-19,Richmond Hospital,114
2010-02-20,Richmond Hospital,119
2010-02-21,Richmond Hospital,112
2010-02-22,Richmond Hospital,140
2010-02-23,Richmond Hospital,105
2010-02-24,Richmond Hospital,109
2010-02-25,Richmond Hospital,107
2010-02-26,Richmond Hospital,122
2010-02-27,Richmond Hospital,134
2010-02-28,Richmond Hospital,129
2010-03-01,Richmond Hospital,142
2010-03-02,Richmond Hospital,117
2010-03-03,Richmond Hospital,123
2010-03-04,Richmond Hospital,121
2010-03-05,Richmond Hospital,116
2010-03-06,Richmond Hospital,139
2010-03-07,Richmond Hospital,139
2010-03-08,Richmond Hospital,121
2010-03-09,Richmond Hospital,109
2010-03-10,Richmond Hospital,106
2010-03-11,Richmond Hospital,96
2010-03-12,Richmond Hospital,142
2010-03-13,Richmond Hospital,121
2010-03-14,Richmond Hospital,108
2010-03-15,Richmond Hospital,141
2010-03-16,Richmond Hospital,109
2010-03-17,Richmond Hospital,121
2010-03-18,Richmond Hospital,98
2010-03-19,Richmond Hospital,103
2010-03-20,Richmond Hospital,117
2010-03-21,Richmond Hospital,137
2010-03-22,Richmond Hospital,120
2010-03-23,Richmond Hospital,108
2010-03-24,Richmond Hospital,125
2010-03-25,Richmond Hospital,101
2010-03-26,Richmond Hospital,111
2010-03-27,Richmond Hospital,136
2010-03-28,Richmond Hospital,141
2010-03-29,Richmond Hospital,134
2010-03-30,Richmond Hospital,129
2010-03-31,Richmond Hospital,118
2010-04-01,Richmond Hospital,120
2010-04-02,Richmond Hospital,135
2010-04-03,Richmond Hospital,112
2010-04-04,Richmond Hospital,133
2010-04-05,Richmond Hospital,110
2010-04-06,Richmond Hospital,104
2010-04-07,Richmond Hospital,91
2010-04-08,Richmond Hospital,120
2010-04-09,Richmond Hospital,113
2010-04-10,Richmond Hospital,126
2010-04-11,Richmond Hospital,136
2010-04-12,Richmond Hospital,120
2010-04-13,Richmond Hospital,106
2010-04-14,Richmond Hospital,133
2010-04-15,Richmond Hospital,112
2010-04-16,Richmond Hospital,108
2010-04-17,Richmond Hospital,135
2010-04-18,Richmond Hospital,119
2010-04-19,Richmond Hospital,137
2010-04-20,Richmond Hospital,121
2010-04-21,Richmond Hospital,120
2010-04-22,Richmond Hospital,107
2010-04-23,Richmond Hospital,108
2010-04-24,Richmond Hospital,98
2010-04-25,Richmond Hospital,116
2010-04-26,Richmond Hospital,111
2010-04-27,Richmond Hospital,123
2010-04-28,Richmond Hospital,113
2010-04-29,Richmond Hospital,132
2010-04-30,Richmond Hospital,113
2010-05-01,Richmond Hospital,114
2010-05-02,Richmond Hospital,123
2010-05-03,Richmond Hospital,104
2010-05-04,Richmond Hospital,116
2010-05-05,Richmond Hospital,112
2010-05-06,Richmond Hospital,134
2010-05-07,Richmond Hospital,125
2010-05-08,Richmond Hospital,119
2010-05-09,Richmond Hospital,118
2010-05-10,Richmond Hospital,128
2010-05-11,Richmond Hospital,128
2010-05-12,Richmond Hospital,108
2010-05-13,Richmond Hospital,133
2010-05-14,Richmond Hospital,125
2010-05-15,Richmond Hospital,120
2010-05-16,Richmond Hospital,134
2010-05-17,Richmond Hospital,126
2010-05-18,Richmond Hospital,138
2010-05-19,Richmond Hospital,114
2010-05-20,Richmond Hospital,113
2010-05-21,Richmond Hospital,105
2010-05-22,Richmond Hospital,125
2010-05-23,Richmond Hospital,137
2010-05-24,Richmond Hospital,159
2010-05-25,Richmond Hospital,134
2010-05-26,Richmond Hospital,118
2010-05-27,Richmond Hospital,133
2010-05-28,Richmond Hospital,125
2010-05-29,Richmond Hospital,129
2010-05-30,Richmond Hospital,142
2010-05-31,Richmond Hospital,140
2010-06-01,Richmond Hospital,126
2010-06-02,Richmond Hospital,109
2010-06-03,Richmond Hospital,123
2010-06-04,Richmond Hospital,111
2010-06-05,Richmond Hospital,126
2010-06-06,Richmond Hospital,127
2010-06-07,Richmond Hospital,116
2010-06-08,Richmond Hospital,120
2010-06-09,Richmond Hospital,112
2010-06-10,Richmond Hospital,120
2010-06-11,Richmond Hospital,123
2010-06-12,Richmond Hospital,123
2010-06-13,Richmond Hospital,139
2010-06-14,Richmond Hospital,122
2010-06-15,Richmond Hospital,120
2010-06-16,Richmond Hospital,112
2010-06-17,Richmond Hospital,118
2010-06-18,Richmond Hospital,123
2010-06-19,Richmond Hospital,114
2010-06-20,Richmond Hospital,135
2010-06-21,Richmond Hospital,134
2010-06-22,Richmond Hospital,123
2010-06-23,Richmond Hospital,141
2010-06-24,Richmond Hospital,112
2010-06-25,Richmond Hospital,115
2010-06-26,Richmond Hospital,115
2010-06-27,Richmond Hospital,129
2010-06-28,Richmond Hospital,142
2010-06-29,Richmond Hospital,127
2010-06-30,Richmond Hospital,122
2010-07-01,Richmond Hospital,118
2010-07-02,Richmond Hospital,116
2010-07-03,Richmond Hospital,102
2010-07-04,Richmond Hospital,139
2010-07-05,Richmond Hospital,134
2010-07-06,Richmond Hospital,106
2010-07-07,Richmond Hospital,132
2010-07-08,Richmond Hospital,150
2010-07-09,Richmond Hospital,142
2010-07-10,Richmond Hospital,125
2010-07-11,Richmond Hospital,137
2010-07-12,Richmond Hospital,133
2010-07-13,Richmond Hospital,113
2010-07-14,Richmond Hospital,106
2010-07-15,Richmond Hospital,108
2010-07-16,Richmond Hospital,93
2010-07-17,Richmond Hospital,125
2010-07-18,Richmond Hospital,137
2010-07-19,Richmond Hospital,136
2010-07-20,Richmond Hospital,125
2010-07-21,Richmond Hospital,109
2010-07-22,Richmond Hospital,129
2010-07-23,Richmond Hospital,126
2010-07-24,Richmond Hospital,128
2010-07-25,Richmond Hospital,145
2010-07-26,Richmond Hospital,118
2010-07-27,Richmond Hospital,116
2010-07-28,Richmond Hospital,130
2010-07-29,Richmond Hospital,120
2010-07-30,Richmond Hospital,128
2010-07-31,Richmond Hospital,135
2010-08-01,Richmond Hospital,137
2010-08-02,Richmond Hospital,155
2010-08-03,Richmond Hospital,132
2010-08-04,Richmond Hospital,119
2010-08-05,Richmond Hospital,118
2010-08-06,Richmond Hospital,128
2010-08-07,Richmond Hospital,127
2010-08-08,Richmond Hospital,130
2010-08-09,Richmond Hospital,130
2010-08-10,Richmond Hospital,134
2010-08-11,Richmond Hospital,109
2010-08-12,Richmond Hospital,127
2010-08-13,Richmond Hospital,119
2010-08-14,Richmond Hospital,130
2010-08-15,Richmond Hospital,129
2010-08-16,Richmond Hospital,129
2010-08-17,Richmond Hospital,115
2010-08-18,Richmond Hospital,122
2010-08-19,Richmond Hospital,127
2010-08-20,Richmond Hospital,124
2010-08-21,Richmond Hospital,114
2010-08-22,Richmond Hospital,121
2010-08-23,Richmond Hospital,114
2010-08-24,Richmond Hospital,105
2010-08-25,Richmond Hospital,125
2010-08-26,Richmond Hospital,111
2010-08-27,Richmond Hospital,109
2010-08-28,Richmond Hospital,129
2010-08-29,Richmond Hospital,128
2010-08-30,Richmond Hospital,117
2010-08-31,Richmond Hospital,105
2010-09-01,Richmond Hospital,118
2010-09-02,Richmond Hospital,119
2010-09-03,Richmond Hospital,118
2010-09-04,Richmond Hospital,112
2010-09-05,Richmond Hospital,116
2010-09-06,Richmond Hospital,140
2010-09-07,Richmond Hospital,118
2010-09-08,Richmond Hospital,120
2010-09-09,Richmond Hospital,128
2010-09-10,Richmond Hospital,120
2010-09-11,Richmond Hospital,119
2010-09-12,Richmond Hospital,106
2010-09-13,Richmond Hospital,124
2010-09-14,Richmond Hospital,122
2010-09-15,Richmond Hospital,133
2010-09-16,Richmond Hospital,108
2010-09-17,Richmond Hospital,106
2010-09-18,Richmond Hospital,111
2010-09-19,Richmond Hospital,138
2010-09-20,Richmond Hospital,127
2010-09-21,Richmond Hospital,135
2010-09-22,Richmond Hospital,129
2010-09-23,Richmond Hospital,111
2010-09-24,Richmond Hospital,111
2010-09-25,Richmond Hospital,115
2010-09-26,Richmond Hospital,139
2010-09-27,Richmond Hospital,124
2010-09-28,Richmond Hospital,100
2010-09-29,Richmond Hospital,103
2010-09-30,Richmond Hospital,109
2010-10-01,Richmond Hospital,106
2010-10-02,Richmond Hospital,111
2010-10-03,Richmond Hospital,132
2010-10-04,Richmond Hospital,112
2010-10-05,Richmond Hospital,109
2010-10-06,Richmond Hospital,118
2010-10-07,Richmond Hospital,115
2010-10-08,Richmond Hospital,129
2010-10-09,Richmond Hospital,128
2010-10-10,Richmond Hospital,132
2010-10-11,Richmond Hospital,136
2010-10-12,Richmond Hospital,119
2010-10-13,Richmond Hospital,100
2010-10-14,Richmond Hospital,99
2010-10-15,Richmond Hospital,134
2010-10-16,Richmond Hospital,111
2010-10-17,Richmond Hospital,139
2010-10-18,Richmond Hospital,102
2010-10-19,Richmond Hospital,119
2010-10-20,Richmond Hospital,114
2010-10-21,Richmond Hospital,102
2010-10-22,Richmond Hospital,113
2010-10-23,Richmond Hospital,108
2010-10-24,Richmond Hospital,115
2010-10-25,Richmond Hospital,112
2010-10-26,Richmond Hospital,95
2010-10-27,Richmond Hospital,86
2010-10-28,Richmond Hospital,93
2010-10-29,Richmond Hospital,115
2010-10-30,Richmond Hospital,118
2010-10-31,Richmond Hospital,121
2010-11-01,Richmond Hospital,111
2010-11-02,Richmond Hospital,114
2010-11-03,Richmond Hospital,89
2010-11-04,Richmond Hospital,81
2010-11-05,Richmond Hospital,107
2010-11-06,Richmond Hospital,90
2010-11-07,Richmond Hospital,144
2010-11-08,Richmond Hospital,119
2010-11-09,Richmond Hospital,110
2010-11-10,Richmond Hospital,116
2010-11-11,Richmond Hospital,109
2010-11-12,Richmond Hospital,140
2010-11-13,Richmond Hospital,96
2010-11-14,Richmond Hospital,103
2010-11-15,Richmond Hospital,106
2010-11-16,Richmond Hospital,111
2010-11-17,Richmond Hospital,111
2010-11-18,Richmond Hospital,109
2010-11-19,Richmond Hospital,96
2010-11-20,Richmond Hospital,102
2010-11-21,Richmond Hospital,101
2010-11-22,Richmond Hospital,102
2010-11-23,Richmond Hospital,103
2010-11-24,Richmond Hospital,97
2010-11-25,Richmond Hospital,91
2010-11-26,Richmond Hospital,118
2010-11-27,Richmond Hospital,109
2010-11-28,Richmond Hospital,130
2010-11-29,Richmond Hospital,127
2010-11-30,Richmond Hospital,105
2010-12-01,Richmond Hospital,114
2010-12-02,Richmond Hospital,114
2010-12-03,Richmond Hospital,106
2010-12-04,Richmond Hospital,104
2010-12-05,Richmond Hospital,101
2010-12-06,Richmond Hospital,130
2010-12-07,Richmond Hospital,123
2010-12-08,Richmond Hospital,113
2010-12-09,Richmond Hospital,116
2010-12-10,Richmond Hospital,114
2010-12-11,Richmond Hospital,130
2010-12-12,Richmond Hospital,113
2010-12-13,Richmond Hospital,125
2010-12-14,Richmond Hospital,109
2010-12-15,Richmond Hospital,98
2010-12-16,Richmond Hospital,97
2010-12-17,Richmond Hospital,112
2010-12-18,Richmond Hospital,113
2010-12-19,Richmond Hospital,127
2010-12-20,Richmond Hospital,135
2010-12-21,Richmond Hospital,119
2010-12-22,Richmond Hospital,125
2010-12-23,Richmond Hospital,102
2010-12-24,Richmond Hospital,100
2010-12-25,Richmond Hospital,126
2010-12-26,Richmond Hospital,126
2010-12-27,Richmond Hospital,153
2010-12-28,Richmond Hospital,151
2010-12-29,Richmond Hospital,129
2010-12-30,Richmond Hospital,120
2010-12-31,Richmond Hospital,130
2011-01-01,Richmond Hospital,145
2011-01-02,Richmond Hospital,147
2011-01-03,Richmond Hospital,141
2011-01-04,Richmond Hospital,105
2011-01-05,Richmond Hospital,123
2011-01-06,Richmond Hospital,121
2011-01-07,Richmond Hospital,114
2011-01-08,Richmond Hospital,128
2011-01-09,Richmond Hospital,115
2011-01-10,Richmond Hospital,107
2011-01-11,Richmond Hospital,103
2011-01-12,Richmond Hospital,120
2011-01-13,Richmond Hospital,107
